team,season,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
SAC,1992-93,26.5,6-5,205,41.0,88.6,.463,3.2,9.6,.332,37.8,79.0,.478,22.7,29.8,.762,13.9,27.8,41.7,25.3,9.4,4.2,16.6,25.4,107.9
SAC,1991-92,25.1,6-5,207,40.8,87.7,.466,2.9,8.2,.353,37.9,79.4,.477,19.7,26.4,.747,12.9,28.7,41.6,23.9,8.9,7.5,16.6,21.5,104.3
SAC,1990-91,25.9,6-6,208,37.6,83.1,.453,2.6,7.0,.374,35.0,76.1,.460,18.8,25.7,.732,12.5,27.0,39.6,24.3,7.7,6.3,15.5,25.3,96.7
SAC,1989-90,26.4,6-6,209,40.3,86.0,.468,2.6,7.9,.333,37.7,78.1,.482,18.5,24.0,.771,11.6,28.8,40.4,25.0,6.7,4.8,15.1,22.7,101.7
SAC,1988-89,25.2,6-7,208,41.0,89.6,.457,3.7,10.0,.373,37.3,79.6,.468,19.8,25.7,.770,13.9,29.9,43.8,24.0,7.6,5.0,16.7,22.9,105.5
SAC,1987-88,26.1,6-7,209,42.2,89.5,.471,1.8,5.5,.320,40.4,84.0,.481,21.9,28.3,.772,15.0,30.0,45.0,25.8,7.1,6.0,17.8,23.1,108.0
SAC,1986-87,26.3,6-7,217,43.0,90.4,.475,0.9,3.7,.251,42.0,86.7,.485,24.1,30.2,.796,15.6,29.8,45.4,26.6,6.3,4.8,17.1,24.5,110.9
SAC,1985-86,26.6,6-7,212,43.1,88.0,.490,0.4,1.6,.224,42.8,86.4,.495,22.2,28.5,.778,13.8,29.0,42.8,28.1,7.3,4.7,18.7,26.0,108.8
SAC,1984-85,26.1,6-6,209,44.7,88.7,.504,0.8,2.9,.265,43.9,85.8,.512,24.7,31.6,.779,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8
SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAC,1983-84,26.2,6-6,209,42.9,88.2,.486,0.6,2.3,.275,42.2,85.9,.492,23.6,30.4,.777,14.0,27.7,41.7,27.2,8.7,4.7,18.3,26.8,110.0
SAC,1982-83,24.5,6-6,208,45.4,91.3,.497,0.6,2.6,.237,44.7,88.7,.505,22.4,30.9,.727,15.3,29.4,44.7,26.3,9.3,5.0,20.6,29.7,113.8
SAC,1981-82,24.0,6-6,208,44.0,88.8,.495,0.3,1.6,.200,43.6,87.2,.500,18.9,26.3,.719,13.2,27.8,41.0,25.1,9.1,4.9,18.4,28.8,107.1
SAC,1980-81,26.2,6-6,210,43.6,87.2,.500,0.6,2.0,.292,43.0,85.2,.505,19.2,26.9,.714,12.6,29.9,42.5,27.7,8.8,4.7,17.7,25.5,106.9
SAC,1979-80,25.5,6-5,206,43.7,91.3,.478,0.3,1.4,.219,43.4,89.9,.482,20.4,27.4,.743,14.5,29.6,44.1,25.9,10.5,4.3,17.5,26.0,108.0
SAC,1978-79,25.7,6-6,204,45.9,93.2,.492,,,,45.9,93.2,.492,21.3,29.2,.730,14.5,29.3,43.8,27.3,10.1,4.8,19.9,29.5,113.1
SAC,1977-78,26.1,6-6,208,43.9,94.3,.466,,,,43.9,94.3,.466,21.6,27.6,.785,14.7,32.1,46.8,24.3,9.7,4.5,20.6,27.2,109.5
SAC,1976-77,25.9,6-6,209,43.4,94.3,.460,,,,43.4,94.3,.460,20.8,26.1,.797,14.9,31.6,46.5,24.2,10.4,4.7,19.2,26.5,107.7
SAC,1975-76,26.2,6-5,201,40.7,90.0,.453,,,,40.7,90.0,.453,21.9,28.5,.767,13.8,32.5,46.4,22.7,9.2,4.0,19.6,25.1,103.3
SAC,1974-75,25.5,6-6,198,39.7,88.5,.449,,,,39.7,88.5,.449,21.9,26.7,.821,12.1,33.5,45.6,22.6,8.8,4.2,18.8,24.0,101.4
SAC,1973-74,26.7,6-6,202,41.1,89.5,.459,,,,41.1,89.5,.459,19.9,25.7,.774,13.6,31.1,44.7,21.3,9.7,4.7,21.8,23.4,102.0
SAC,1972-73,26.3,6-5,197,44.2,92.5,.478,,,,44.2,92.5,.478,19.3,24.8,.776,,,44.2,25.8,,,21.0,25.0,107.6
SAC,1971-72,25.7,6-5,199,42.0,91.4,.459,,,,42.0,91.4,.459,23.8,31.4,.756,,,45.8,24.6,,,20.3,25.4,107.8
SAC,1970-71,25.7,6-4,195,46.4,102.1,.454,,,,46.4,102.1,.454,23.2,32.0,.725,,,50.6,24.7,,,19.2,25.9,116.0
SAC,1969-70,27.6,6-5,202,45.9,100.9,.455,,,,45.9,100.9,.455,25.4,34.6,.733,,,50.8,24.3,,,,27.0,117.3
SAC,1968-69,27.9,6-6,212,43.5,94.4,.460,,,,43.5,94.4,.460,27.6,36.7,.751,,,55.2,24.2,,,,24.8,114.5
SAC,1967-68,28.0,6-5,211,44.9,95.9,.468,,,,44.9,95.9,.468,26.9,35.3,.762,,,62.5,25.0,,,,24.6,116.6
SAC,1966-67,26.4,6-5,211,45.1,100.5,.449,,,,45.1,100.5,.449,26.9,34.6,.777,,,64.2,22.9,,,,25.6,117.1
SAC,1965-66,26.8,6-5,212,45.1,101.5,.444,,,,45.1,101.5,.444,27.6,36.3,.758,,,69.5,22.7,,,,25.4,117.8
SAC,1964-65,26.5,6-5,210,43.5,97.5,.447,,,,43.5,97.5,.447,27.1,35.8,.757,,,67.3,23.0,,,,24.9,114.2
SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAC,1963-64,26.0,6-5,212,44.0,97.0,.453,,,,44.0,97.0,.453,26.8,35.4,.759,,,67.5,24.0,,,,26.7,114.7
SAC,1962-63,26.0,6-5,211,45.9,100.0,.459,,,,45.9,100.0,.459,27.3,36.5,.747,,,69.5,24.1,,,,27.5,119.1
SAC,1961-62,25.0,6-5,210,47.6,105.2,.452,,,,47.6,105.2,.452,27.9,37.1,.752,,,70.8,26.9,,,,26.0,123.1
SAC,1960-61,24.4,6-6,209,45.9,104.8,.438,,,,45.9,104.8,.438,26.1,34.9,.746,,,70.6,26.7,,,,27.3,117.9
SAC,1959-60,25.0,6-5,208,42.8,103.8,.412,,,,42.8,103.8,.412,25.5,35.6,.716,,,70.0,23.3,,,,28.0,111.1
SAC,1958-59,23.7,6-5,210,39.6,101.9,.389,,,,39.6,101.9,.389,23.8,33.0,.721,,,67.9,19.0,,,,25.8,103.1
SAC,1957-58,25.7,6-5,209,39.1,101.9,.384,,,,39.1,101.9,.384,23.4,32.9,.712,,,68.9,21.9,,,,25.5,101.7
SAC,1956-57,23.4,6-5,210,34.9,94.5,.369,,,,34.9,94.5,.369,23.6,33.4,.707,,,57.9,18.0,,,,25.9,93.4
SAC,1955-56,25.2,6-5,202,35.4,95.7,.370,,,,35.4,95.7,.370,25.0,35.7,.700,,,61.8,24.3,,,,27.6,95.8
SAC,1954-55,28.8,6-4,196,33.3,83.6,.399,,,,33.3,83.6,.399,24.1,33.6,.718,,,54.2,23.5,,,,25.9,90.8
SAC,1953-54,29.1,6-4,193,27.9,75.7,.369,,,,27.9,75.7,.369,23.9,35.0,.684,,,48.5,20.2,,,,26.4,79.8
SAC,1952-53,29.1,6-4,195,28.8,77.6,.372,,,,28.8,77.6,.372,28.6,39.2,.730,,,51.8,21.7,,,,31.6,86.3
SAC,1951-52,28.9,6-4,194,30.5,78.4,.389,,,,30.5,78.4,.389,25.2,32.6,.773,,,51.1,24.1,,,,27.3,86.2
SAC,1950-51,,,,29.9,79.1,.378,,,,29.9,79.1,.378,24.9,33.1,.753,,,44.3,20.1,,,,22.6,84.6
SAC,1949-50,,,,28.8,77.2,.373,,,,28.8,77.2,.373,24.9,34.1,.729,,,,20.3,,,,23.3,82.4
SAC,1948-49,,,,30.2,81.2,.372,,,,30.2,81.2,.372,23.7,34.3,.689,,,,21.0,,,,25.7,84.0
SAS,2023-24,23.0,6-7,212,41.9,90.7,.462,12.6,36.4,.347,29.3,54.3,.539,15.6,20.0,.782,10.4,33.9,44.2,29.9,7.1,6.3,15.1,17.2,112.1
SAS,2022-23,23.9,6-6,217,43.1,92.6,.465,11.1,32.2,.345,32.0,60.4,.529,15.8,21.2,.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0
SAS,2021-22,24.5,6-6,211,43.2,92.7,.467,11.3,32.0,.352,32.0,60.7,.527,15.4,20.4,.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,113.2
SAS,2020-21,26.2,6-6,214,41.9,90.5,.462,9.9,28.4,.350,31.9,62.1,.514,17.4,22.0,.792,9.3,34.6,43.9,24.4,7.0,5.1,11.4,18.0,111.1
SAS,2019-20,27.6,6-6,216,42.2,89.4,.472,10.7,28.5,.376,31.5,61.0,.516,19.0,23.4,.810,9.0,35.6,44.6,24.7,7.3,5.5,12.6,19.4,114.1
SAS,2018-19,28.8,6-6,222,42.3,88.4,.478,9.9,25.3,.392,32.4,63.1,.513,17.2,21.0,.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7
SAS,2017-18,29.3,6-6,214,39.0,85.4,.457,8.5,24.1,.352,30.6,61.2,.499,16.1,20.9,.772,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7
SAS,2016-17,29.6,6-7,222,39.3,83.7,.469,9.2,23.5,.391,30.1,60.2,.500,17.6,22.0,.797,10.0,33.9,43.9,23.8,8.0,5.9,13.4,18.3,105.3
SAS,2015-16,30.3,6-7,223,40.1,82.9,.484,7.0,18.5,.375,33.2,64.4,.515,16.4,20.4,.803,9.4,34.5,43.9,24.5,8.3,5.9,13.1,17.5,103.5
SAS,2014-15,29.8,6-6,215,39.1,83.6,.468,8.3,22.5,.367,30.9,61.1,.505,16.7,21.4,.780,9.8,33.8,43.6,24.4,8.0,5.4,14.0,19.1,103.2
SAS,2013-14,28.9,6-6,213,40.6,83.5,.486,8.5,21.4,.397,32.0,62.0,.517,15.7,20.0,.785,9.3,34.0,43.3,25.2,7.4,5.1,14.4,18.2,105.4
SAS,2012-13,28.6,6-6,217,39.1,81.4,.481,8.1,21.5,.376,31.1,59.9,.519,16.6,21.0,.791,8.1,33.2,41.3,25.1,8.5,5.4,14.7,17.4,103.0
SAS,2011-12,27.5,6-6,221,39.6,82.8,.478,8.4,21.3,.393,31.2,61.5,.507,16.2,21.6,.748,10.3,32.6,43.0,23.2,7.4,4.4,13.6,17.3,103.7
SAS,2010-11,28.8,6-6,217,38.4,80.8,.475,8.4,21.1,.397,30.0,59.8,.503,18.5,24.2,.767,10.1,31.7,41.9,22.4,7.3,4.5,13.4,19.0,103.7
SAS,2009-10,28.7,6-6,217,38.4,81.2,.473,6.8,18.9,.358,31.7,62.3,.508,17.8,24.0,.740,10.8,32.0,42.8,22.3,6.3,4.6,13.6,20.4,101.4
SAS,2008-09,30.4,6-6,213,37.1,79.7,.466,7.6,19.8,.386,29.5,59.9,.492,15.2,20.0,.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0
SAS,2007-08,31.4,6-6,212,35.8,78.3,.457,7.2,19.6,.369,28.6,58.7,.487,16.5,21.6,.761,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,95.4
SAS,2006-07,30.4,6-7,212,36.6,77.2,.474,7.3,19.0,.381,29.3,58.1,.504,18.1,24.1,.751,9.3,31.4,40.7,22.1,7.2,5.1,13.9,19.4,98.5
SAS,2005-06,29.8,6-7,210,36.5,77.3,.472,6.4,16.6,.385,30.1,60.7,.496,16.2,23.1,.702,10.4,31.1,41.5,20.9,6.6,5.7,13.7,20.9,95.6
SAS,2004-05,28.5,6-6,212,35.6,78.7,.453,6.2,17.0,.363,29.5,61.6,.478,18.7,25.9,.724,12.0,30.4,42.4,21.6,7.5,6.6,13.7,20.9,96.2
SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAS,2003-04,27.3,6-7,215,34.7,78.5,.442,5.0,13.9,.358,29.7,64.6,.460,17.2,25.2,.681,12.5,32.5,45.1,20.4,8.1,6.5,14.7,20.3,91.5
SAS,2002-03,28.4,6-7,213,35.5,76.8,.462,5.5,15.5,.354,30.0,61.3,.489,19.4,26.8,.725,11.5,31.2,42.6,20.0,7.7,6.5,15.8,20.4,95.8
SAS,2001-02,28.5,6-7,214,35.5,77.6,.458,5.3,14.8,.362,30.2,62.8,.480,20.3,27.4,.742,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7
SAS,2000-01,29.5,6-7,216,35.2,76.4,.461,5.4,13.3,.407,29.7,63.0,.472,20.4,28.5,.715,11.0,33.1,44.1,21.7,6.9,7.0,14.0,18.9,96.2
SAS,1999-00,30.9,6-6,215,36.0,78.0,.462,4.0,10.8,.374,32.0,67.2,.476,20.1,27.0,.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2
SAS,1998-99,30.1,6-6,213,34.8,76.2,.456,3.4,10.4,.330,31.4,65.8,.476,19.8,28.3,.698,12.3,31.7,44.0,22.0,8.4,7.0,15.2,20.2,92.8
SAS,1997-98,28.7,6-6,214,35.3,75.5,.468,3.7,10.5,.350,31.7,64.9,.488,18.2,26.4,.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5
SAS,1996-97,29.9,6-6,205,34.5,77.9,.442,4.6,14.4,.320,29.9,63.5,.470,16.9,23.5,.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5
SAS,1995-96,29.4,6-6,208,38.4,80.5,.477,6.3,16.1,.392,32.1,64.4,.498,20.3,27.6,.736,11.4,31.5,43.0,24.9,7.9,6.5,14.6,22.2,103.4
SAS,1994-95,29.0,6-6,208,39.5,81.5,.484,5.3,14.1,.375,34.2,67.4,.507,22.4,30.3,.738,12.5,32.5,45.0,23.4,8.0,5.6,15.2,22.8,106.6
SAS,1993-94,29.0,6-7,207,38.8,81.6,.475,3.0,8.7,.349,35.7,72.9,.490,19.5,26.2,.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0
SAS,1992-93,27.5,6-7,212,40.4,82.5,.490,2.9,8.4,.341,37.5,74.0,.507,21.9,28.6,.765,11.2,31.0,42.2,24.5,7.1,6.3,15.0,22.5,105.5
SAS,1991-92,27.3,6-7,206,41.2,86.5,.476,1.4,4.9,.292,39.7,81.5,.487,20.1,27.4,.736,15.0,31.1,46.1,24.5,8.9,7.4,16.0,21.9,104.0
SAS,1990-91,26.0,6-7,205,41.6,85.2,.488,1.0,3.6,.273,40.6,81.6,.497,23.0,30.0,.766,13.8,32.4,46.2,26.1,8.2,7.0,17.6,23.1,107.1
SAS,1989-90,26.4,6-7,205,41.3,85.3,.484,0.7,2.8,.239,40.7,82.6,.492,23.0,30.9,.745,14.2,30.2,44.4,24.8,9.7,6.8,17.1,22.6,106.3
SAS,1988-89,25.6,6-6,203,42.3,90.4,.468,0.8,3.6,.215,41.5,86.8,.479,20.1,28.9,.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5
SAS,1987-88,26.2,6-6,208,45.2,92.2,.490,1.6,5.0,.323,43.6,87.2,.500,21.6,29.4,.733,14.4,28.5,42.9,28.6,9.0,5.7,17.3,24.3,113.6
SAS,1986-87,27.1,6-6,206,43.1,90.9,.474,1.4,4.9,.290,41.6,86.0,.484,20.7,28.0,.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3
SAS,1985-86,27.8,6-6,207,43.9,86.6,.506,0.6,2.4,.235,43.3,84.2,.514,23.0,30.8,.746,13.0,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2
SAS,1984-85,28.1,6-6,205,45.1,87.8,.513,0.7,2.5,.272,44.4,85.4,.520,23.9,31.4,.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8
SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAS,1983-84,27.4,6-7,205,47.7,94.2,.506,1.0,3.2,.300,46.7,91.0,.514,24.0,31.8,.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,120.3
SAS,1982-83,27.2,6-7,204,45.1,89.5,.504,1.1,3.8,.305,43.9,85.8,.512,23.0,30.1,.765,15.0,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3
SAS,1981-82,26.1,6-6,205,45.1,92.8,.486,0.8,3.1,.254,44.3,89.8,.494,22.1,28.5,.776,15.3,30.9,46.2,27.5,7.3,6.8,15.8,27.0,113.1
SAS,1980-81,26.7,6-7,203,43.5,88.7,.491,0.2,1.0,.176,43.4,87.7,.495,25.0,32.5,.769,15.9,31.5,47.4,25.0,8.4,7.8,18.7,25.8,112.3
SAS,1979-80,26.9,6-6,203,47.0,94.4,.498,0.6,2.5,.252,46.4,91.9,.505,24.7,30.8,.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4
SAS,1978-79,27.3,6-7,201,47.9,94.6,.506,,,,47.9,94.6,.506,23.5,29.5,.795,13.4,31.9,45.3,28.2,10.1,6.2,20.1,25.3,119.3
SAS,1977-78,26.9,6-7,202,46.3,92.6,.500,,,,46.3,92.6,.500,21.9,27.2,.804,12.6,31.6,44.2,27.3,9.7,6.7,20.3,22.8,114.5
SAS,1976-77,25.8,6-6,202,45.3,93.4,.485,,,,45.3,93.4,.485,24.5,30.8,.797,13.5,31.1,44.6,25.8,10.5,6.1,21.6,24.0,115.0
SAS,1975-76,24.5,6-6,202,46.3,94.6,.489,0.3,1.5,.200,46.0,93.0,.494,22.7,27.9,.813,15.5,34.8,50.4,25.5,9.0,6.9,18.8,24.2,115.6
SAS,1974-75,25.6,6-5,202,45.0,94.2,.478,0.5,1.9,.261,44.5,92.3,.482,22.9,28.3,.812,17.4,33.3,50.7,22.3,8.3,4.4,16.9,24.3,113.4
SAS,1973-74,24.6,6-4,201,39.8,87.5,.455,0.6,2.9,.212,39.2,84.6,.463,17.4,22.4,.778,14.7,31.5,46.2,21.5,7.1,2.7,15.8,26.2,97.6
SAS,1972-73,25.7,6-4,200,41.7,91.0,.458,1.7,5.2,.330,39.9,85.8,.466,25.7,34.1,.754,16.7,31.1,47.8,22.6,,,18.0,25.5,110.7
SAS,1971-72,25.7,6-5,209,40.0,89.3,.448,1.2,3.7,.336,38.8,85.7,.453,23.1,29.7,.778,15.8,31.7,47.5,17.7,,,14.5,27.6,104.4
SAS,1970-71,25.1,6-5,201,47.2,106.4,.443,2.9,9.2,.311,44.3,97.2,.456,24.3,31.7,.766,20.6,35.3,55.9,22.6,,,17.6,24.9,121.5
SAS,1969-70,24.5,6-6,209,44.9,98.4,.457,2.2,7.0,.320,42.7,91.4,.467,27.9,35.3,.788,17.6,37.5,55.2,19.4,,,20.3,25.5,120.0
SAS,1968-69,24.1,6-6,211,40.8,91.7,.445,1.2,3.9,.316,39.6,87.9,.451,28.1,37.8,.744,17.4,35.0,52.4,16.9,,,18.9,27.9,111.0
SAS,1967-68,22.6,6-5,207,41.8,91.9,.455,0.4,1.5,.242,41.4,90.3,.458,26.0,36.0,.721,,,51.7,17.2,,,18.3,25.6,109.9
TOR,2023-24,25.9,6-6,212,42.3,89.7,.471,11.5,33.1,.347,30.8,56.6,.543,16.3,21.6,.756,10.9,31.8,42.7,28.5,7.7,4.7,14.0,18.4,112.4
TOR,2022-23,25.8,6-6,217,41.9,91.3,.459,10.7,32.0,.335,31.1,59.3,.525,18.4,23.4,.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9
TOR,2021-22,24.8,6-6,216,40.6,91.3,.445,11.9,34.2,.349,28.7,57.1,.503,16.2,21.3,.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,19.6,109.4
TOR,2020-21,26.6,6-5,215,39.7,88.7,.448,14.5,39.3,.368,25.3,49.3,.512,17.4,21.3,.815,9.4,32.1,41.6,24.1,8.6,5.4,13.2,21.2,111.3
TOR,2019-20,26.6,6-5,215,40.2,87.9,.458,13.8,37.0,.374,26.4,50.9,.519,18.5,23.2,.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8
TOR,2018-19,27.3,6-5,219,42.2,89.1,.474,12.4,33.8,.366,29.8,55.3,.539,17.7,22.0,.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,114.4
TOR,2017-18,25.8,6-6,223,41.3,87.4,.472,11.8,33.0,.358,29.5,54.4,.541,17.3,21.8,.794,9.8,34.2,44.0,24.3,7.6,6.1,13.4,21.7,111.7
TOR,2016-17,26.1,6-6,222,39.2,84.4,.464,8.8,24.3,.363,30.3,60.0,.505,19.7,24.7,.796,10.6,32.6,43.3,18.5,8.3,4.9,12.7,20.8,106.9
TOR,2015-16,26.3,6-6,222,36.7,81.3,.451,8.6,23.4,.370,28.0,58.0,.483,20.8,26.7,.777,10.2,33.2,43.4,18.7,7.8,5.5,13.1,19.6,102.7
TOR,2014-15,26.1,6-6,213,37.9,83.3,.455,8.9,25.1,.352,29.0,58.2,.499,19.3,24.6,.787,10.7,30.8,41.5,20.7,7.5,4.4,12.9,20.9,104.0
TOR,2013-14,25.6,6-6,211,36.5,81.9,.445,8.7,23.4,.372,27.8,58.5,.475,19.6,25.1,.782,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3
TOR,2012-13,25.4,6-6,213,36.3,81.5,.446,7.0,20.3,.343,29.4,61.2,.480,17.6,22.3,.788,10.6,29.6,40.2,21.5,7.3,4.8,13.7,22.4,97.2
TOR,2011-12,25.7,6-7,222,34.4,78.1,.440,5.5,16.3,.340,28.8,61.8,.467,16.4,21.4,.770,10.6,31.4,42.0,20.9,6.5,4.9,15.2,23.2,90.7
TOR,2010-11,24.5,6-7,218,38.3,82.4,.465,4.2,13.3,.316,34.1,69.1,.494,18.2,24.1,.755,11.7,28.6,40.3,21.9,7.1,4.3,14.7,22.0,99.1
TOR,2009-10,25.2,6-7,216,39.0,80.9,.482,6.3,17.0,.371,32.7,63.8,.512,19.7,25.8,.764,9.8,30.6,40.4,22.0,5.7,4.7,13.4,22.2,104.1
TOR,2008-09,27.0,6-7,217,37.2,81.4,.458,5.8,15.7,.372,31.4,65.7,.478,18.7,22.7,.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0
TOR,2007-08,26.3,6-7,217,38.4,82.0,.468,7.0,17.8,.392,31.4,64.2,.489,16.4,20.2,.812,9.6,30.4,40.1,23.8,7.0,4.1,11.7,19.5,100.2
TOR,2006-07,26.0,6-6,216,37.0,79.8,.463,6.5,17.9,.363,30.5,62.0,.492,19.0,24.2,.788,9.2,30.2,39.5,22.2,7.1,3.9,13.5,20.4,99.5
TOR,2005-06,25.9,6-7,221,36.7,81.0,.454,7.4,19.8,.375,29.3,61.2,.479,20.2,25.5,.791,10.5,27.9,38.5,19.4,6.5,3.3,13.1,24.0,101.1
TOR,2004-05,27.0,6-7,216,36.0,81.2,.444,7.9,20.5,.385,28.1,60.7,.463,19.8,25.6,.774,10.3,29.8,40.1,20.4,7.6,3.9,13.3,22.9,99.7
TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TOR,2003-04,27.6,6-7,215,32.4,77.4,.418,5.6,15.8,.356,26.7,61.6,.434,15.1,20.1,.750,10.1,29.5,39.6,19.2,7.4,4.9,14.2,21.3,85.4
TOR,2002-03,27.6,6-7,212,34.7,81.3,.427,5.0,14.5,.343,29.7,66.7,.446,16.5,22.9,.718,12.5,28.7,41.2,19.3,7.4,4.8,14.4,21.5,90.9
TOR,2001-02,29.3,6-7,213,35.6,82.0,.434,4.7,13.5,.349,30.9,68.5,.451,15.5,20.9,.739,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4
TOR,2000-01,29.9,6-6,210,37.2,85.0,.437,5.2,14.2,.369,31.9,70.8,.451,18.1,24.2,.747,13.6,30.8,44.5,24.4,7.3,6.3,13.2,21.3,97.6
TOR,1999-00,29.3,6-5,204,36.3,83.9,.433,5.2,14.3,.363,31.2,69.6,.447,19.3,25.2,.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2
TOR,1998-99,27.3,6-6,209,33.2,78.8,.421,4.5,13.2,.341,28.7,65.6,.437,20.2,26.6,.760,14.2,28.9,43.2,20.7,8.8,6.4,16.0,22.8,91.1
TOR,1997-98,24.8,6-6,213,36.2,83.1,.435,4.5,13.2,.343,31.6,69.8,.453,18.0,25.1,.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9
TOR,1996-97,25.1,6-6,214,35.3,80.9,.437,7.2,19.8,.363,28.1,61.1,.461,17.6,24.5,.720,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5
TOR,1995-96,26.2,6-6,215,37.6,80.5,.467,5.0,14.2,.354,32.6,66.2,.492,17.2,23.8,.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5
UTA,2023-24,25.1,6-7,217,42.0,89.9,.467,12.9,36.5,.354,29.1,53.4,.544,18.8,22.6,.830,12.2,33.2,45.5,27.2,6.5,5.6,15.7,18.6,115.7
UTA,2022-23,26.5,6-6,218,42.5,89.8,.473,13.3,37.8,.353,29.2,52.0,.560,18.7,23.8,.786,11.8,34.1,45.9,26.0,6.1,5.2,15.4,20.5,117.1
UTA,2021-22,29.3,6-5,222,40.6,86.2,.471,14.5,40.3,.360,26.0,45.8,.568,17.9,23.4,.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,18.9,113.6
UTA,2020-21,28.5,6-6,222,41.3,88.1,.468,16.7,43.0,.389,24.5,45.1,.544,17.2,21.5,.799,10.6,37.6,48.3,23.7,6.6,5.2,14.2,18.5,116.4
UTA,2019-20,27.3,6-6,222,40.1,85.1,.471,13.4,35.2,.380,26.7,49.9,.535,17.8,22.8,.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,111.3
UTA,2018-19,27.3,6-6,226,40.4,86.4,.468,12.1,34.0,.356,28.3,52.4,.541,18.8,25.5,.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7
UTA,2017-18,26.7,6-7,224,38.3,82.9,.462,10.8,29.6,.366,27.5,53.3,.515,16.8,21.5,.779,9.0,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1
UTA,2016-17,26.8,6-7,225,37.0,79.5,.466,9.6,26.0,.372,27.3,53.5,.511,17.1,22.9,.747,9.4,33.8,43.2,20.1,6.7,5.0,13.6,18.8,100.7
UTA,2015-16,24.2,6-7,222,36.1,80.4,.449,8.5,23.9,.355,27.6,56.5,.488,17.1,23.0,.744,10.7,32.5,43.2,19.0,7.7,5.2,14.9,20.2,97.7
UTA,2014-15,23.4,6-7,216,35.4,79.2,.447,7.4,21.7,.343,27.9,57.5,.486,17.0,23.5,.721,12.0,31.9,44.0,19.9,7.6,6.0,15.3,19.3,95.1
