,team,season,wins,losses,win_loss_pct,rank_team,srs,pace,rel_pace,off_rtg,rel_off_rtg,def_rtg,rel_def_rtg,playoffs,coaches,outcome,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,avg_age_yoy,avg_height_yoy,avg_weight_yoy,fg_yoy,fga_yoy,fg_pct_yoy,3p_yoy,3pa_yoy,3p_pct_yoy,2p_yoy,2pa_yoy,2p_pct_yoy,ft_yoy,fta_yoy,ft_pct_yoy,orb_yoy,drb_yoy,trb_yoy,ast_yoy,stl_yoy,blk_yoy,tov_yoy,pf_yoy,pts_yoy,avg_age_rank,avg_height_rank,avg_weight_rank,fg_rank,fga_rank,fg_pct_rank,3p_rank,3pa_rank,3p_pct_rank,2p_rank,2pa_rank,2p_pct_rank,ft_rank,fta_rank,ft_pct_rank,orb_rank,drb_rank,trb_rank,ast_rank,stl_rank,blk_rank,tov_rank,pf_rank,pts_rank,roster_continuity,Odds,wins_ou,Likelihood,year
174,DEN,2017-01-01,46,36,0.561,5th of 5,1.57,96.8,-0.5,112.5,3.9,111.0,2.4,Missed Playoffs,M. Malone,0.0,25.1,6-7,218.0,40.7,86.6,0.47,11.5,30.9,0.371,29.2,55.7,0.525,17.1,22.3,0.767,11.0,33.5,44.5,25.1,7.6,4.9,15.0,18.7,110.0,-0.004,0.003,0.0,-0.012,-0.013000000000000001,0.001,0.08,0.07200000000000001,0.003,-0.043,-0.054000000000000006,0.006,-0.087,-0.079,-0.007,-0.066,-0.031000000000000003,-0.04,-0.009000000000000001,0.10400000000000001,0.251,0.001,-0.022000000000000002,-0.015,25.0,15.0,12.0,7.0,12.0,10.0,6.0,8.0,7.0,14.0,21.0,8.0,12.0,12.0,18.0,2.0,20.0,7.0,5.0,17.0,12.0,23.0,6.0,6.0,0.8,20000,45.5,0.0049751243781094,2017
175,DEN,2016-01-01,40,42,0.488,4th of 5,0.7,98.3,1.9,113.2,4.4,112.7,3.9,Missed Playoffs,M. Malone,0.0,25.2,6-6,218.0,41.2,87.7,0.469,10.6,28.8,0.368,30.6,58.9,0.519,18.7,24.2,0.774,11.8,34.6,46.4,25.3,6.9,3.9,15.0,19.1,111.7,0.02,0.0,0.013999999999999999,0.092,0.027000000000000003,0.028,0.326,0.217,0.03,0.028999999999999998,-0.046,0.038,0.016,0.006,0.007,0.027000000000000003,0.044000000000000004,0.039,0.11800000000000001,-0.067,-0.182,0.02,-0.091,0.096,24.0,19.0,20.0,3.0,4.0,6.0,7.0,8.0,11.0,10.0,14.0,5.0,9.0,8.0,17.0,5.0,6.0,2.0,2.0,28.0,27.0,23.0,9.0,3.0,0.71,50000,37.0,0.0019960079840319,2016
176,DEN,2015-01-01,33,49,0.402,4th of 5,-2.81,95.7,-0.1,105.6,-0.8,108.9,2.5,Missed Playoffs,M. Malone,0.0,24.7,6-6,215.0,37.7,85.4,0.442,8.0,23.7,0.338,29.7,61.7,0.482,18.5,24.1,0.766,11.5,33.1,44.6,22.7,7.4,4.8,14.7,21.0,101.9,-0.064,0.009000000000000001,-0.018000000000000002,-0.002,-0.022000000000000002,0.009,-0.006,-0.044000000000000004,0.013,-0.001,-0.013000000000000001,0.006,0.035,-0.009000000000000001,0.032,-0.07,0.025,-0.002,0.039,-0.05,0.076,0.031000000000000003,-0.084,0.004,24.0,18.0,26.0,21.0,12.0,21.0,20.0,18.0,26.0,15.0,15.0,21.0,10.0,10.0,14.0,6.0,19.0,8.0,14.0,20.0,16.0,18.0,23.0,20.0,0.7,30000,27.5,0.0033222591362126,2015
177,DEN,2014-01-01,30,52,0.366,4th of 5,-3.07,96.1,2.2,104.5,-1.1,108.2,2.6,Missed Playoffs,B. Shaw,0.0,26.4,6-6,219.0,37.8,87.3,0.433,8.0,24.8,0.325,29.7,62.5,0.476,17.8,24.3,0.734,12.3,32.4,44.7,21.8,7.8,4.5,14.2,23.0,101.5,0.015,0.0,0.023,-0.015,0.016,-0.014,-0.06,0.037000000000000005,-0.034,-0.002,0.008,-0.005,-0.065,-0.076,0.009,0.003,-0.024,-0.016,-0.027000000000000003,0.042,-0.2,-0.107,-0.004,-0.027999999999999997,17.0,29.0,14.0,13.0,2.0,26.0,13.0,12.0,28.0,16.0,13.0,22.0,8.0,8.0,24.0,3.0,12.0,7.0,13.0,14.0,21.0,15.0,30.0,12.0,0.62,12500,42.0,0.0079365079365079,2014
178,DEN,2013-01-01,36,46,0.439,4th of 5,-1.4,98.1,4.2,106.0,-0.7,108.2,1.5,Missed Playoffs,B. Shaw,0.0,26.0,6-6,214.0,38.4,85.9,0.447,8.6,23.9,0.358,29.8,62.0,0.481,19.1,26.3,0.726,12.3,33.1,45.4,22.4,7.5,5.6,15.9,23.0,104.4,-0.004,-0.011000000000000001,-0.009000000000000001,-0.057999999999999996,0.008,-0.031,0.34700000000000003,0.29100000000000004,0.015,-0.132,-0.07,-0.035,0.039,0.003,0.025,-0.076,0.045,0.009000000000000001,-0.08199999999999999,-0.193,-0.139,0.042,0.12400000000000001,-0.017,17.0,30.0,25.0,11.0,5.0,19.0,11.0,9.0,15.0,17.0,15.0,16.0,8.0,5.0,27.0,4.0,8.0,2.0,12.0,18.0,4.0,28.0,30.0,9.0,0.62,3300,46.5,0.0294117647058823,2013
179,DEN,2012-01-01,57,25,0.695,2nd of 5,5.37,95.1,3.1,110.4,4.5,105.1,-0.8,Lost W. Conf. 1st Rnd.,G. Karl,1.0,26.1,6-7,216.0,40.7,85.2,0.478,6.4,18.5,0.343,34.4,66.6,0.516,18.4,26.2,0.701,13.3,31.7,45.0,24.4,9.3,6.5,15.3,20.5,106.1,-0.019,0.004,-0.009000000000000001,0.045,0.04,0.002,-0.036000000000000004,-0.068,0.011,0.061,0.075,-0.006,-0.063,-0.018000000000000002,-0.034,0.19100000000000003,-0.005,0.046,0.019,0.136,0.3,-0.006,0.044000000000000004,0.019,16.0,8.0,21.0,1.0,2.0,5.0,20.0,19.0,25.0,1.0,3.0,4.0,6.0,3.0,28.0,1.0,10.0,2.0,3.0,2.0,3.0,27.0,21.0,1.0,0.82,5000,49.5,0.0196078431372549,2012
180,DEN,2011-01-01,38,28,0.576,2nd of 5,3.16,94.2,2.9,109.2,4.6,106.2,1.6,Lost W. Conf. 1st Rnd.,G. Karl,1.0,26.6,6-6,218.0,39.0,81.9,0.476,6.6,19.9,0.332,32.4,62.0,0.522,19.6,26.7,0.735,11.2,31.9,43.1,24.0,8.2,5.0,15.4,19.7,104.1,-0.026000000000000002,0.003,-0.027000000000000003,0.016,0.015,0.0,-0.184,-0.044000000000000004,-0.057,0.069,0.036000000000000004,0.016,-0.136,-0.1,-0.031,0.159,-0.013999999999999999,0.026000000000000002,0.083,0.109,0.165,0.09,-0.063,-0.031000000000000003,12.0,19.0,17.0,2.0,15.0,2.0,16.0,13.0,24.0,3.0,17.0,1.0,3.0,1.0,25.0,17.0,7.0,8.0,1.0,9.0,16.0,25.0,17.0,1.0,0.64,6600,36.5,0.0149253731343283,2011
181,DEN,2010-01-01,50,32,0.61,2nd of 5,4.81,95.6,3.5,112.3,5.0,107.3,0.0,Lost W. Conf. 1st Rnd.,G. Karl,1.0,27.3,6-6,224.0,38.4,80.6,0.476,8.1,20.8,0.388,30.3,59.9,0.506,22.7,29.6,0.765,9.6,32.3,42.0,22.1,7.4,4.3,14.1,21.0,107.5,-0.013999999999999999,-0.003,-0.004,0.006999999999999999,-0.01,0.008,0.217,0.12300000000000001,0.03,-0.038,-0.049,0.006,-0.04,-0.031000000000000003,-0.007,-0.11,0.059000000000000004,0.013999999999999999,0.055,-0.114,-0.156,0.018000000000000002,-0.068,0.009000000000000001,9.0,23.0,3.0,6.0,17.0,3.0,7.0,8.0,3.0,19.0,25.0,5.0,2.0,1.0,16.0,26.0,5.0,11.0,10.0,13.0,24.0,16.0,18.0,1.0,0.72,2500,43.5,0.0384615384615384,2010
182,DEN,2009-01-01,53,29,0.646,1st of 5,4.15,94.8,2.1,111.8,4.2,107.5,-0.1,Lost W. Conf. 1st Rnd.,G. Karl,1.0,27.7,6-6,225.0,38.1,81.4,0.468,6.6,18.5,0.359,31.5,62.9,0.5,23.6,30.6,0.772,10.8,30.5,41.4,21.0,8.3,5.1,13.9,22.5,106.5,0.0,-0.003,0.004,0.022000000000000002,0.026000000000000002,-0.002,-0.006999999999999999,0.027000000000000003,-0.012,0.027999999999999997,0.025,0.001,0.024,0.008,0.012,-0.018000000000000002,-0.001,-0.005,-0.055,-0.038,-0.152,-0.096,-0.016,0.02,8.0,19.0,4.0,13.0,17.0,10.0,12.0,12.0,10.0,16.0,18.0,9.0,1.0,1.0,9.0,17.0,16.0,20.0,18.0,3.0,13.0,11.0,27.0,3.0,0.76,1500,52.5,0.0625,2009
183,DEN,2008-01-01,54,28,0.659,1st of 5,3.13,94.3,2.6,110.4,2.1,106.8,-1.5,Lost W. Conf. Finals,G. Karl,3.0,27.7,6-6,224.0,37.3,79.4,0.47,6.7,18.0,0.371,30.6,61.4,0.499,23.1,30.3,0.76,11.0,30.6,41.6,22.2,8.7,6.0,15.3,22.9,104.3,-0.027999999999999997,0.01,0.047,-0.075,-0.075,-0.0,-0.037000000000000005,-0.08,0.017,-0.083,-0.07400000000000001,-0.005,0.0,-0.013000000000000001,0.01,-0.013999999999999999,-0.071,-0.055999999999999994,-0.10099999999999999,-0.055999999999999994,-0.107,0.045,0.083,-0.057,8.0,14.0,5.0,10.0,22.0,5.0,16.0,17.0,13.0,14.0,18.0,5.0,2.0,1.0,20.0,15.0,12.0,15.0,6.0,3.0,2.0,25.0,26.0,6.0,0.66,5000,40.5,0.0196078431372549,2008
184,DEN,2007-01-01,50,32,0.61,2nd of 5,3.74,99.7,7.3,110.0,2.5,106.3,-1.2,Lost W. Conf. 1st Rnd.,G. Karl,1.0,28.5,6-6,214.0,40.3,85.8,0.47,6.9,19.6,0.355,33.4,66.3,0.504,23.1,30.7,0.751,11.2,32.9,44.1,24.7,9.2,6.7,14.7,21.1,110.7,0.075,-0.003,-0.005,0.045,0.034,0.005,0.17600000000000002,0.115,0.018,0.022000000000000002,0.013000000000000001,0.004,0.035,0.028999999999999998,0.005,-0.083,0.055,0.016,0.054000000000000006,0.109,0.267,-0.11,-0.013999999999999999,0.05,4.0,28.0,23.0,3.0,2.0,6.0,13.0,11.0,19.0,4.0,7.0,7.0,1.0,1.0,19.0,15.0,2.0,5.0,3.0,1.0,1.0,21.0,17.0,2.0,0.95,1500,48.5,0.0625,2007
185,DEN,2006-01-01,45,37,0.549,2nd of 5,1.69,97.4,5.5,107.6,1.1,105.9,-0.6,Lost W. Conf. 1st Rnd.,G. Karl,1.0,26.5,6-6,215.0,38.6,83.0,0.465,5.9,17.6,0.336,32.7,65.4,0.5,22.3,29.9,0.746,12.2,31.2,43.4,23.4,8.3,5.3,16.5,21.4,105.4,-0.033,0.008,0.009000000000000001,0.027999999999999997,0.02,0.004,0.383,0.33799999999999997,0.011,-0.018000000000000002,-0.040999999999999995,0.012,0.062000000000000006,0.059000000000000004,0.002,0.109,0.028999999999999998,0.05,-0.001,-0.028999999999999998,-0.06,0.11199999999999999,-0.057,0.05,14.0,26.0,21.0,3.0,4.0,7.0,16.0,13.0,28.0,2.0,7.0,7.0,5.0,3.0,19.0,5.0,5.0,3.0,5.0,2.0,8.0,28.0,9.0,3.0,0.66,4500,41.5,0.0217391304347826,2006
186,DEN,2005-01-01,44,38,0.537,1st of 5,0.36,93.9,3.4,105.5,-0.7,105.2,-1.0,Lost W. Conf. 1st Rnd.,G. Karl,1.0,27.4,6-5,213.0,37.5,81.4,0.461,4.3,13.1,0.325,33.3,68.2,0.487,21.0,28.2,0.744,11.0,30.3,41.3,23.4,8.5,5.6,14.8,22.7,100.3,0.026000000000000002,-0.004,0.0,0.013000000000000001,0.009000000000000001,0.002,0.094,0.145,-0.015,0.004,-0.013999999999999999,0.009,-0.025,-0.0,-0.019,-0.066,0.005,-0.015,-0.019,-0.069,-0.053,-0.006999999999999999,-0.008,0.008,9.0,30.0,24.0,2.0,6.0,8.0,24.0,22.0,30.0,1.0,2.0,5.0,6.0,7.0,16.0,15.0,11.0,14.0,3.0,2.0,7.0,23.0,13.0,5.0,0.84,1200,50.5,0.0769230769230769,2005
187,DEN,2004-01-01,49,33,0.598,2nd of 5,2.23,93.5,2.6,106.0,-0.1,103.9,-2.2,Lost W. Conf. 1st Rnd.,J. Bzdelik,1.0,26.7,6-6,213.0,37.0,80.7,0.459,3.9,11.5,0.34,33.1,69.2,0.479,21.5,28.2,0.763,11.8,30.2,42.0,23.9,9.1,6.0,14.9,22.9,99.5,0.043,-0.003,-0.009000000000000001,0.015,-0.022000000000000002,0.017,-0.033,-0.046,0.004,0.021,-0.018000000000000002,0.018,0.066,0.071,-0.003,-0.107,0.036000000000000004,-0.009000000000000001,0.091,0.006999999999999999,-0.06,-0.042,0.040999999999999995,0.024,16.0,29.0,25.0,7.0,14.0,5.0,24.0,24.0,26.0,1.0,6.0,7.0,6.0,6.0,15.0,19.0,12.0,16.0,2.0,2.0,4.0,22.0,17.0,8.0,0.64,2500,49.5,0.0384615384615384,2004
188,DEN,2003-01-01,43,39,0.524,6th of 7,1.65,93.3,3.2,103.9,1.0,102.7,-0.2,Lost W. Conf. 1st Rnd.,J. Bzdelik,1.0,25.6,6-6,215.0,36.5,82.5,0.443,4.0,12.0,0.336,32.5,70.5,0.461,20.2,26.3,0.767,13.2,29.1,42.3,21.9,9.1,6.3,15.6,22.0,97.2,0.062000000000000006,-0.02,-0.027000000000000003,0.113,0.033,0.032,0.445,0.195,0.058,0.08199999999999999,0.01,0.031,0.27899999999999997,0.167,0.067,-0.026000000000000002,0.01,-0.001,0.033,0.046,0.23199999999999998,-0.156,-0.12300000000000001,0.155,24.0,26.0,19.0,5.0,3.0,11.0,25.0,25.0,21.0,5.0,2.0,14.0,3.0,6.0,9.0,7.0,24.0,15.0,9.0,3.0,5.0,20.0,20.0,5.0,0.38,10000,27.5,0.0099009900990099,2003
189,DEN,2002-01-01,17,65,0.207,7th of 7,-7.41,91.0,0.0,92.2,-11.4,101.3,-2.3,Missed Playoffs,J. Bzdelik,0.0,24.1,6-7,221.0,32.8,79.8,0.411,2.8,10.0,0.278,30.0,69.8,0.43,15.8,22.6,0.699,13.6,28.8,42.4,21.2,8.7,5.1,18.5,25.1,84.2,-0.145,0.019,0.038,-0.078,-0.047,-0.013,-0.459,-0.359,-0.051,-0.013000000000000001,0.024,-0.016,-0.009000000000000001,0.054000000000000006,-0.044,-0.004,0.023,0.013999999999999999,-0.044000000000000004,0.162,-0.087,0.256,0.098,-0.087,28.0,1.0,6.0,28.0,19.0,29.0,28.0,25.0,29.0,17.0,4.0,29.0,28.0,23.0,29.0,3.0,28.0,14.0,16.0,6.0,16.0,29.0,29.0,29.0,0.38,30000,19.5,0.0033222591362126,2002
190,DEN,2001-01-01,27,55,0.329,6th of 7,-5.19,90.4,-0.3,101.4,-3.1,107.8,3.3,Missed Playoffs,D. Issel,0.0,28.2,6-6,213.0,35.5,83.8,0.424,5.2,15.7,0.329,30.4,68.1,0.446,15.9,21.4,0.744,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,92.2,0.011000000000000001,-0.005,0.019,-0.021,-0.001,-0.009,-0.174,-0.11,-0.025,0.01,0.027999999999999997,-0.008,-0.098,-0.106,0.006,0.07,-0.106,-0.055,-0.078,0.111,-0.141,0.061,0.028999999999999998,-0.045,11.0,24.0,21.0,17.0,7.0,28.0,13.0,11.0,25.0,20.0,11.0,29.0,25.0,24.0,19.0,2.0,29.0,21.0,12.0,20.0,10.0,19.0,26.0,23.0,0.66,8000,27.5,0.0123456790123456,2001
191,DEN,2000-01-01,40,42,0.488,6th of 7,-1.83,92.6,1.3,103.7,0.7,106.3,3.3,Missed Playoffs,D. Issel,0.0,27.9,6-6,209.0,36.3,83.9,0.433,6.2,17.6,0.355,30.1,66.3,0.454,17.7,24.0,0.737,12.7,31.5,44.2,24.0,6.7,6.6,13.9,22.2,96.6,0.077,-0.004,-0.009000000000000001,-0.026000000000000002,-0.005,-0.009,0.08900000000000001,0.034,0.018,-0.046,-0.015,-0.015,-0.054000000000000006,-0.07200000000000001,0.014,-0.027000000000000003,-0.003,-0.01,0.031000000000000003,-0.004,-0.129,-0.113,-0.07200000000000001,-0.024,12.0,14.0,28.0,10.0,5.0,21.0,4.0,3.0,12.0,20.0,18.0,21.0,21.0,20.0,22.0,7.0,7.0,8.0,4.0,27.0,2.0,4.0,13.0,11.0,0.7,10000,34.5,0.0099009900990099,2000
192,DEN,1999-01-01,35,47,0.427,5th of 7,-1.76,94.7,1.6,103.5,-0.6,105.8,1.7,Missed Playoffs,D. Issel,0.0,25.9,6-7,211.0,37.3,84.3,0.442,5.7,17.0,0.336,31.5,67.2,0.469,18.7,25.8,0.724,13.1,31.6,44.7,23.3,6.8,7.5,15.6,23.9,99.0,0.053,0.017,0.005,0.109,0.055999999999999994,0.021,-0.051,-0.076,0.009,0.14400000000000002,0.096,0.02,-0.076,-0.026000000000000002,-0.039,0.011000000000000001,0.135,0.095,0.203,-0.102,0.37,0.057,0.045,0.059000000000000004,26.0,8.0,25.0,9.0,6.0,21.0,7.0,5.0,22.0,19.0,18.0,16.0,18.0,12.0,24.0,8.0,7.0,6.0,11.0,27.0,1.0,17.0,18.0,11.0,0.57,20000,31.5,0.0049751243781094,1999
193,DEN,1997-01-01,11,71,0.134,7th of 7,-11.74,89.7,-0.6,99.0,-6.0,112.1,7.1,Missed Playoffs,B. Hanzlik,0.0,26.5,6-6,214.0,32.6,78.2,0.417,3.5,10.9,0.323,29.1,67.3,0.433,20.2,26.2,0.772,12.7,26.3,39.0,18.9,8.1,4.8,16.0,23.6,89.0,-0.073,-0.005,0.009000000000000001,-0.08800000000000001,-0.040999999999999995,-0.021,-0.547,-0.478,-0.049,0.04,0.109,-0.029,0.094,0.078,0.011,0.046,-0.12,-0.07200000000000001,-0.18100000000000002,0.32,-0.193,-0.035,0.086,-0.09,18.0,24.0,13.0,29.0,18.0,28.0,24.0,21.0,25.0,27.0,14.0,28.0,9.0,14.0,2.0,16.0,26.0,28.0,27.0,16.0,17.0,19.0,24.0,28.0,0.28,20000,21.5,0.0049751243781094,1997
194,DEN,1996-01-01,21,61,0.256,5th of 7,-6.4,92.4,2.3,104.5,-2.2,111.2,4.5,Missed Playoffs,B. Bickerstaff,0.0,28.6,6-6,212.0,35.8,81.5,0.439,7.8,20.9,0.372,28.0,60.7,0.462,18.5,24.3,0.761,12.1,29.9,42.0,23.0,6.1,5.9,16.6,21.8,97.8,0.067,-0.013000000000000001,0.0,-0.022000000000000002,0.005,-0.012,0.6020000000000001,0.49,0.026,-0.11800000000000001,-0.09699999999999999,-0.011,-0.061,-0.083,0.018,-0.06,-0.013999999999999999,-0.027999999999999997,0.021,-0.035,-0.184,0.07400000000000001,-0.052000000000000005,0.001,10.0,15.0,15.0,18.0,7.0,23.0,4.0,4.0,7.0,24.0,20.0,25.0,15.0,19.0,6.0,19.0,5.0,8.0,8.0,29.0,4.0,25.0,11.0,13.0,0.55,7000,34.0,0.0140845070422535,1996
195,DEN,1995-01-01,35,47,0.427,4th of 7,-2.62,92.2,0.4,105.2,-2.4,108.1,0.5,Missed Playoffs,B. Bickerstaff,0.0,26.8,6-7,212.0,36.6,81.2,0.451,4.8,14.0,0.346,31.8,67.2,0.473,19.7,26.5,0.743,12.9,30.3,43.2,22.6,6.4,7.3,15.4,23.0,97.7,0.008,0.005,0.01,-0.031000000000000003,0.03,-0.029,-0.039,-0.01,-0.01,-0.03,0.039,-0.034,-0.051,-0.057,0.005,0.016,0.035,0.03,0.008,-0.21100000000000002,0.021,-0.084,-0.08800000000000001,-0.036000000000000004,20.0,5.0,17.0,19.0,10.0,24.0,22.0,22.0,23.0,15.0,5.0,25.0,14.0,16.0,16.0,9.0,6.0,5.0,15.0,28.0,1.0,12.0,17.0,20.0,0.79,4000,44.0,0.024390243902439,1995
196,DEN,1993-01-01,42,40,0.512,4th of 6,1.54,96.1,1.0,103.9,-2.4,102.3,-4.0,Lost W. Conf. Semis,D. Issel,2.0,24.8,6-6,211.0,38.5,82.7,0.465,2.1,7.3,0.285,36.4,75.4,0.483,21.2,29.5,0.718,13.5,31.2,44.7,21.5,8.3,8.4,17.3,23.5,100.3,0.0,0.0,0.019,-0.057999999999999996,-0.069,0.005,0.23199999999999998,0.315,-0.019,-0.071,-0.094,0.012,-0.025,0.027000000000000003,-0.038,-0.127,-0.003,-0.044000000000000004,0.016,0.043,0.214,0.006,-0.055,-0.047,27.0,10.0,10.0,21.0,20.0,15.0,26.0,23.0,27.0,11.0,10.0,15.0,8.0,2.0,20.0,18.0,3.0,7.0,26.0,20.0,1.0,23.0,19.0,19.0,0.82,10000,39.5,0.0099009900990099,1993
197,DET,2023-01-01,14,68,0.171,5th of 5,-9.06,99.8,1.3,109.7,-5.6,118.8,3.5,Missed Playoffs,M. Williams,0.0,23.8,6-6,218.0,40.9,88.2,0.463,11.0,31.7,0.348,29.8,56.5,0.528,17.0,21.7,0.785,10.5,32.8,43.3,25.5,6.5,4.7,15.2,20.6,109.9,-0.012,0.003,0.0,0.034,0.013000000000000001,0.009,-0.03,-0.021,-0.003,0.059000000000000004,0.034,0.013,-0.139,-0.155,0.015,-0.06,0.05,0.021,0.10800000000000001,-0.075,0.247,0.009000000000000001,-0.069,-0.004,28.0,14.0,11.0,24.0,20.0,24.0,29.0,27.0,26.0,10.0,5.0,24.0,14.0,15.0,12.0,15.0,18.0,16.0,22.0,30.0,20.0,28.0,28.0,27.0,0.69,50000,28.5,0.0019960079840319,2023
198,DET,2022-01-01,17,65,0.207,5th of 5,-7.73,99.0,-0.1,110.7,-4.1,118.9,4.1,Missed Playoffs,D. Casey,0.0,24.1,6-6,218.0,39.6,87.1,0.454,11.4,32.4,0.351,28.2,54.6,0.516,19.8,25.7,0.771,11.2,31.3,42.4,23.0,7.0,3.8,15.1,22.1,110.3,0.021,0.004,0.013999999999999999,0.037000000000000005,-0.017,0.024,0.01,-0.063,0.025,0.048,0.012,0.018,0.149,0.166,-0.012,0.018000000000000002,-0.023,-0.013000000000000001,-0.021,-0.08900000000000001,-0.21600000000000003,0.064,0.008,0.052000000000000005,26.0,15.0,9.0,29.0,19.0,30.0,20.0,19.0,22.0,24.0,15.0,30.0,4.0,2.0,21.0,10.0,26.0,21.0,27.0,20.0,27.0,25.0,30.0,29.0,0.53,50000,29.5,0.0019960079840319,2022
199,DET,2021-01-01,23,59,0.28,5th of 5,-7.36,98.4,0.2,106.0,-6.0,113.8,1.8,Missed Playoffs,D. Casey,0.0,23.6,6-6,215.0,38.2,88.6,0.431,11.3,34.6,0.326,26.9,54.0,0.498,17.2,22.0,0.782,11.0,32.0,43.0,23.5,7.7,4.8,14.2,21.9,104.8,-0.037000000000000005,-0.005,-0.009000000000000001,-0.013000000000000001,0.036000000000000004,-0.021,-0.024,0.051,-0.025,-0.008,0.026000000000000002,-0.017,-0.028999999999999998,-0.057999999999999996,0.023,0.139,-0.032,0.006999999999999999,-0.031000000000000003,0.042,-0.07,-0.05,0.069,-0.017,28.0,17.0,16.0,29.0,11.0,29.0,26.0,16.0,29.0,20.0,12.0,29.0,13.0,13.0,13.0,8.0,29.0,25.0,24.0,10.0,14.0,20.0,30.0,28.0,0.7,50000,24.5,0.0019960079840319,2021
200,DET,2020-01-01,20,52,0.278,5th of 5,-4.38,97.9,-1.3,108.0,-4.3,112.5,0.2,Missed Playoffs,D. Casey,0.0,24.5,6-6,217.0,38.7,85.6,0.452,11.6,32.9,0.351,27.1,52.7,0.515,17.8,23.4,0.759,9.6,33.1,42.7,24.2,7.4,5.2,14.9,20.5,106.6,-0.054000000000000006,0.005,-0.005,-0.017,-0.002,-0.007,-0.036000000000000004,0.006999999999999999,-0.016,-0.009000000000000001,-0.006999999999999999,-0.001,0.068,0.045,0.016,-0.012,0.035,0.024,0.006,-0.006999999999999999,0.13699999999999998,-0.022000000000000002,0.042,-0.006,26.0,9.0,14.0,28.0,29.0,24.0,22.0,21.0,22.0,22.0,19.0,23.0,7.0,5.0,24.0,18.0,26.0,25.0,18.0,17.0,8.0,25.0,26.0,27.0,0.14,50000,23.5,0.0019960079840319,2020
201,DET,2019-01-01,20,46,0.303,4th of 5,-4.38,97.6,-2.7,109.0,-1.6,112.7,2.1,Missed Playoffs,D. Casey,0.0,25.9,6-6,218.0,39.3,85.7,0.459,12.0,32.7,0.367,27.3,53.0,0.515,16.6,22.4,0.743,9.8,32.0,41.7,24.1,7.4,4.5,15.3,19.7,107.2,-0.037000000000000005,0.004,-0.031000000000000003,0.012,-0.028999999999999998,0.019,-0.01,-0.061,0.019,0.023,-0.008,0.015,-0.037000000000000005,-0.031000000000000003,-0.004,-0.145,-0.048,-0.073,0.07,0.07,0.122,0.10300000000000001,-0.109,0.002,14.0,17.0,14.0,28.0,27.0,18.0,18.0,17.0,11.0,22.0,21.0,23.0,22.0,22.0,26.0,21.0,27.0,30.0,16.0,21.0,22.0,25.0,8.0,25.0,0.56,25000,37.5,0.0039840637450199,2019
202,DET,2018-01-01,41,41,0.5,3rd of 5,-0.56,97.4,-2.6,109.0,-1.4,109.2,-1.2,Lost E. Conf. 1st Rnd.,D. Casey,1.0,26.9,6-5,225.0,38.8,88.3,0.44,12.1,34.8,0.348,26.7,53.5,0.5,17.3,23.1,0.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,107.0,0.039,-0.009000000000000001,0.004,-0.006999999999999999,0.015,-0.01,0.121,0.203,-0.025,-0.055999999999999994,-0.078,0.012,0.172,0.168,0.003,0.128,-0.001,0.027999999999999997,-0.012,-0.094,0.044000000000000004,0.028999999999999998,0.201,0.032,10.0,27.0,4.0,27.0,19.0,29.0,9.0,6.0,23.0,28.0,26.0,27.0,19.0,17.0,23.0,5.0,24.0,18.0,26.0,22.0,29.0,11.0,26.0,25.0,0.74,35000,38.5,0.0028490028490028,2018
203,DET,2017-01-01,39,43,0.476,4th of 5,-0.26,96.2,-1.1,107.2,-1.4,107.3,-1.3,Missed Playoffs,S. Van Gundy,0.0,25.9,6-6,224.0,39.1,86.9,0.45,10.8,28.9,0.373,28.3,58.0,0.488,14.7,19.8,0.745,10.1,33.6,43.7,22.8,7.7,3.9,13.5,18.4,103.8,0.02,-0.01,-0.022000000000000002,-0.019,-0.021,0.001,0.40399999999999997,0.239,0.044,-0.12,-0.114,-0.003,0.059000000000000004,0.022000000000000002,0.026,-0.086,-0.028999999999999998,-0.043,0.079,0.094,0.023,0.134,0.027999999999999997,0.024,18.0,25.0,2.0,16.0,9.0,23.0,14.0,16.0,5.0,21.0,14.0,26.0,27.0,24.0,25.0,11.0,18.0,16.0,15.0,14.0,27.0,7.0,4.0,22.0,0.59,63000,38.5,0.0015847860538827,2017
